video_id,comment_id,parent_id,author_channel_id,author_display_name,text,like_count,reply_count,published_at,is_reply,niche
a8_h9f2LNrQ,Ugw_ee9iu_S_CmP4pPl4AaABAg,,UC2WISxe-5UgycrIjGFS1Jcw,@BeharuMena-z7f8r,Who love mikey,1,1,2026-05-03T19:24:44Z,False,minecraft
_6i5Q10vOcs,UgwxEO8Q3abJJvuIVft4AaABAg.AWgpw6wGhDeAWhHTDYCIUZ,UgwxEO8Q3abJJvuIVft4AaABAg,UCgLB--yryImZBf7KPf86rOQ,@yspgamerboy,😊❤,0,0,2026-05-12T07:50:55Z,True,minecraft
gLpnrVqLLys,UgyjIcQ1AStaSn0kkqV4AaABAg,,UCL7-ALC1CRiJQoJXbGYyCxw,@EvanshiPrayagraj,LOL,0,0,2026-05-08T13:33:53Z,False,minecraft
1To5x_fzNZs,Ugzr1UXU5MEAlunvglV4AaABAg,,UCc2pRlII4JqHMVBcHlxR-Ng,@LeannahmarizJovita,My mama is a police my dad my dad is a soldier,0,0,2026-04-26T02:00:23Z,False,minecraft
NZb_IcyacS4,UgzqdY2cmqtDcP9fE414AaABAg,,UCFegwDiLaJRzva96eh1k8WQ,@RaffayBaba-l6v,Herobrin se race kero,0,0,2026-03-17T10:35:17Z,False,minecraft
_6i5Q10vOcs,UgxUUXqIrIEYMDES8TN4AaABAg.AW_ZBicGv0aAW_ZXUnG7wl,UgxUUXqIrIEYMDES8TN4AaABAg,UCgLB--yryImZBf7KPf86rOQ,@yspgamerboy,❤,0,0,2026-05-09T07:54:51Z,True,minecraft
XwsHVF4oG78,UgzZflw02hRW_MNKytp4AaABAg.AVfgDLN-pbdAVhCeezL8qz,UgzZflw02hRW_MNKytp4AaABAg,UCf2lclko2SFcsAYEwyCj9ug,@sunroisimeon-v9r,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤ 2:01,0,0,2026-04-17T10:37:32Z,True,minecraft
HEOnyIw2nb8,UgwKXJUQ4EH6Wux2Mj94AaABAg,,UCITPuTiXljHHy5GGLy4-aIg,@Charvijoshidumbo,JJ miket🎉,1,0,2026-04-15T12:00:03Z,False,minecraft
XKQU1eOZ4Is,Ugzom0CxSPifQN2Pzex4AaABAg,,UCoC3MiAGVlC26JkJGs-q2JQ,@imeeisobelflores1634,😢😢😮,3,1,2026-03-29T15:18:35Z,False,minecraft
Ls0Hwgnmd6c,Ugzo_OnrqiRps9WM7494AaABAg.AHXKh1vVXb8AWG5-KOrI6b,Ugzo_OnrqiRps9WM7494AaABAg,UChtGK76eo9TfRs23GUs24Yw,@SaifUddin-y5c,😂😂😂😂,0,0,2026-05-01T09:03:15Z,True,minecraft
qn2iECzLwlQ,Ugzvw30oy2APIQi7deF4AaABAg,,UCX3NjneDZolzUnL9rZmzKDA,@NOoB-n1i1f,Voice gaming ka moja hai kiya,0,0,2026-05-03T00:06:32Z,False,minecraft
_2jkon0w2zE,Ugx2V4aJI8xMdrqBBbp4AaABAg.AW1C8ROMOylAW1JdtBBVqm,Ugx2V4aJI8xMdrqBBbp4AaABAg,UCLHtMVuiKisvyCF2pxk2nrA,@LeilaGaming_YT,Dang thats a lot of years,2,0,2026-04-25T15:22:38Z,True,minecraft
4Nb_99QFf-4,UgxcGvLUQXafoAksPhh4AaABAg,,UClWxvQgHANc9QEQJn4l38GQ,@FLEACKER_ANIME123,Happy birthday 🎉🎉🎉🎉🎉🎉 carry bhaiya,2,0,2025-03-20T12:50:04Z,False,minecraft
vBnjF9wPyDY,UgxTTTBxtgHjH6HOi_R4AaABAg.ATD8BIw1YOoAVShuUTNYjd,UgxTTTBxtgHjH6HOi_R4AaABAg,UC3fXWxfIVZZWN0diszJsxSw,@AryanLodhi-n1u,😮 hi cute girl ❤,0,0,2026-04-11T10:11:28Z,True,minecraft
XKQU1eOZ4Is,UgyHYrwwNgCcUzjpjlp4AaABAg.AWcXFzffCN1AWcjj3KzA9S,UgyHYrwwNgCcUzjpjlp4AaABAg,UCbnWwkNw6kS_h3gIH2J2YGQ,@yspgamerxd,❤😊,0,0,2026-05-10T13:30:25Z,True,minecraft
PRsgv2EgpgI,UgxQ2_kP3hmB5cMFP2Z4AaABAg,,UClqYKNRjb4G-MjKo3Mtzw_A,@SuperrGamerrz,Junkeyy bhai tumne voice Bhai ka moja churaya hai waapis dedo😡😡😂😂🤣,3,0,2026-05-04T08:22:24Z,False,minecraft
PRsgv2EgpgI,UgxVTywSzjqPRlvO2QB4AaABAg,,UC0dn-Hf3t11QRJg1xiiFJIA,@GAMING_WAVE777,Junkey bhai voice bhai ka moja mila kya?😂,6,0,2026-05-03T14:19:18Z,False,minecraft
XVmVCU_zY0Y,Ugz9U71S0xLUk-qJPdZ4AaABAg.A3uRHtrPhuWA3ufOm_2kXf,Ugz9U71S0xLUk-qJPdZ4AaABAg,UCqeze3a2IIhEhhxGsltjc7g,@Rushed09,😮‍💨,2,0,2024-05-26T17:28:28Z,True,minecraft
PRsgv2EgpgI,UgysFMWz9diF21KcNVZ4AaABAg,,UCPM4LeLJ60vjzBY76Lv-qCw,@piyusheditz128,"Vote for Face reveal 😂😂
👇",4,1,2026-05-03T13:08:18Z,False,minecraft
vBnjF9wPyDY,UgxTTTBxtgHjH6HOi_R4AaABAg,,UC-4uA3kEsVis0cFqkcrTlVw,@LalteeDevi-r6s,Sorry mein bohot din se apka video nahi dekhi aaj mein dekh rahi hun,5,1,2026-02-14T15:59:11Z,False,minecraft
_2jkon0w2zE,UgwQS7DT3rzdNmXfGVJ4AaABAg,,UCtryHgnTK4KNfpsLkaKIBjQ,@avishekdeb1,16:33 Bro We're Findin Some Clues!,3,0,2026-04-29T17:31:02Z,False,minecraft
1nviig8HFuE,UgwwaifupWciyAaQsIh4AaABAg,,UC1f8x6YaIc4gflZH9SDNyHw,@crafteyy05,Next level bro,2,0,2026-01-13T13:00:13Z,False,minecraft
9W_LQOKeQKE,UgxeqhXO0mN60kacnFZ4AaABAg,,UCT4vvzXSIZEt6hNq3dE6YEA,@itsmechaosguy,"this quality is crazy clean bro 🔥
what OBS settings do you use? (1080p/1440p, fps, bitrate, encoder codec etc)",0,0,2026-04-13T20:17:37Z,False,valorant
IJdbjEi4OvQ,UgyoCon5c0dJtjaAHON4AaABAg.AVeC94X49pOAVfTBZDKXVL,UgyoCon5c0dJtjaAHON4AaABAg,UCtqrcRI9FacJX6ejopAnDKg,@izuku_with_rizz19,Lmfao bro finally did smth without lying,0,0,2026-04-16T18:23:29Z,True,valorant
QQYKN5MWFyU,UgxXnKsjryFo1m38FW14AaABAg.9gEzeI73wbR9gYwjy_nokX,UgxXnKsjryFo1m38FW14AaABAg,UCxL8gs424_RV2d2dVdOUUhQ,@NoahPLAT,@Freshcontent1 wait what?,0,0,2022-09-29T09:04:02Z,True,valorant
441tMwoFSeE,UgyxyLlb9E2DteuSwqR4AaABAg.AIg8sP96mVYAJVhPvvs6I-,UgyxyLlb9E2DteuSwqR4AaABAg,UCD_iDYj5R1lagiIHcOLcV9Q,@CallUsMoobert,sage or any sentinels except chamber ig,1,0,2025-06-18T07:48:09Z,True,valorant
mGMjmmjojBA,UgxZIAwZn3VRzGt_5Dx4AaABAg,,UCdMHhGrrqJpABnFqc8IbULw,@Asaisgaming,That’s a whole year bro💔,0,0,2025-04-07T19:53:11Z,False,valorant
AcrY3p4mncw,UgzFHDUz_Seqp_y4zuR4AaABAg,,UCecsQCrZlYavWe2lccPP-Pw,@Baldibacksoltassak,omg the eu accent is so sigma,0,0,2026-03-08T00:22:16Z,False,valorant
v2uMRyYZJ3Q,UgyO8ZFJ958QN-AeCM14AaABAg.ACl7Txzs_NAACnkr69gURR,UgyO8ZFJ958QN-AeCM14AaABAg,UCPSahpy5kBkDeod97X9yrCw,@ClippyProtectsRights,@qBridgesolder clips but some prob yea,1,0,2025-01-02T17:44:01Z,True,valorant
GlW8KmJaRvk,UgxbkO8W75dJKZkfGYt4AaABAg,,UCtNz8A6b2JReosqiyjCWG3A,@itsaang,The only lobby where even a radiant can cry,123,1,2024-10-07T13:31:39Z,False,valorant
AcrY3p4mncw,UgxbeXZxgPFTm1o9VIB4AaABAg,,UC3ckQmYzLT9YVUvMMqRskbg,@soumiabenmahjoub2027,What servers do u play on,0,0,2026-03-08T11:07:37Z,False,valorant
k6YT0G4FK78,UgxDyajKPAeD-hZsUjV4AaABAg,,UC7YNqZQVam8PfgRwfdf3iRA,@Rxgequit1,was the neon temet?,0,1,2026-04-15T12:42:36Z,False,valorant
QQYKN5MWFyU,UgwixzzkFKmBSBwSppJ4AaABAg,,UC0aQNaRSDOnqkP09Zfw5wXg,@dailydoseofgermans3193,"and this knive tho, ahhhhhhhh",0,0,2022-09-24T18:58:18Z,False,valorant
mGMjmmjojBA,UgwGo13gwVzlmGfkA094AaABAg,,UCnuDwSgGaohHgn6XYLUw77w,@yoshicactus3269,"13 views in a minute, dang bro went viral",1,0,2025-03-24T20:42:28Z,False,valorant
8cKnsC2lOcI,UgzwZHXtHpCFb1pUIOh4AaABAg.AKCGNC_eaqhAKD_uHYdN93,UgzwZHXtHpCFb1pUIOh4AaABAg,UCQ5kP7kleCy8RZGPbXtsUqg,@sebastianpalacios6822,Tienes que usar más el brazo,0,0,2025-07-06T03:27:35Z,True,valorant
4_fDKEmJx_o,Ugy_030UnXsQYMGzg3t4AaABAg,,UCjUvS4dXE8k6NYDQ5x8Fm8A,@neofpss4646,Aloo khaige,0,0,2025-09-23T10:28:46Z,False,valorant
QQYKN5MWFyU,Ugwl-wySNibR-VFhox14AaABAg,,UCtywyne4epMKBUzlYl0HWiA,@bakisa2333,Resolution?,0,1,2022-10-02T11:57:44Z,False,valorant
